iso3,country,year,gdp_const,labor_force,gcf_const,inflation_cpi,fdi_gdp,gov_consumption_const,broad_money_gdp,education_years_adults,kof_overall,kof_overall_de_facto,kof_overall_de_jure,kof_economic,kof_economic_de_facto,kof_economic_de_jure,kof_trade,kof_trade_de_facto,kof_trade_de_jure,kof_financial,kof_financial_de_facto,kof_financial_de_jure,kof_social,kof_social_de_facto,kof_social_de_jure,kof_interpersonal,kof_interpersonal_de_facto,kof_interpersonal_de_jure,kof_informational,kof_informational_de_facto,kof_informational_de_jure,kof_cultural,kof_cultural_de_facto,kof_cultural_de_jure,kof_political,kof_political_de_facto,kof_political_de_jure,gdp_per_worker,gcf_per_worker,ln_gdp_per_worker,ln_gcf_per_worker,d_ln_gdp_per_worker,gdp_per_worker_growth_pct,crisis_financial_2008_2009,crisis_debt_2010_2012,crisis_covid_2020_2021,crisis_energy_war_2022_2023
LTU,Lithuania,2022,53474129886.97055,1509407.0,11669801030.5414,19.70504615183939,3.405881082093253,7124470744.054686,,13.610692,78.21992492675781,73.18405151367188,83.25579833984375,80.18367004394531,80.36346435546875,80.00387573242188,88.63074493408203,89.36919403076172,87.89228820800781,71.73660278320312,71.35774993896484,72.11546325683594,78.02741241455078,71.22023010253906,84.83460235595703,76.41287994384766,72.22645568847656,80.59930419921875,80.06104278564453,73.18079376220703,86.9412841796875,77.60833740234375,68.25345611572266,86.96321105957031,76.44869232177734,67.9684829711914,84.92890167236328,35427.243869261605,7731.3812845318735,10.475236403957602,8.953042817019337,0.008942405480711457,0.8942405480711457,0,0,0,1
LTU,Lithuania,2023,53657151896.42733,1536989.0,11157969522.84943,9.117319623904748,4.801504386247082,7140248017.359373,,13.610692,78.97311401367188,74.61520385742188,83.33101654052734,80.72200775146484,81.49073028564453,79.95328521728516,87.79459381103516,87.7123031616211,87.87688446044922,73.64942932128906,75.2691650390625,72.02969360351562,79.40022277832031,74.01435852050781,84.78609466552734,76.70378112792969,73.143310546875,80.26424407958984,80.17970275878906,73.24881744384766,87.11058807373047,81.31719970703125,75.65095520019531,86.98345184326172,76.79708862304688,68.34050750732422,85.25366973876953,34910.56337841541,7259.628743503974,10.460544737992796,8.890083969252881,-0.014691665964805978,-1.4691665964805978,0,0,0,1
LVA,Latvia,1995,11584507029.72786,1191497.0,1597598559.079152,24.97593553167493,4.351460677700258,3785356195.306247,,10.768495,50.460262298583984,45.271114349365234,55.64939498901367,59.18503952026367,44.70656967163086,73.66351318359375,62.625099182128906,57.45039749145508,67.79981231689453,55.74498748779297,31.962753295898438,79.5272216796875,52.646915435791016,51.3260612487793,53.96776580810547,45.651180267333984,45.201927185058594,46.100433349609375,56.80522537231445,63.439231872558594,50.17121887207031,55.48433303833008,45.33702087402344,65.63164520263672,39.548805236816406,39.780677795410156,39.31693649291992,9722.648927968647,1340.8330521009723,9.182213383780278,7.201046380453948,0.005370084661452168,0.5370084661452168,0,0,0,0
LVA,Latvia,1996,11850946177.85883,1177291.0,2040555979.478051,17.61046984310327,5.713492253536778,3584592056.773435,,10.909005,54.297584533691406,51.22510528564453,57.37004089355469,66.5909194946289,57.64153289794922,75.54029846191406,71.3868637084961,72.77320098876953,70.00052642822266,61.79497146606445,42.50986862182617,81.08007049560547,55.29570770263672,56.41453170776367,54.17688751220703,49.47722244262695,52.300689697265625,46.653751373291016,60.4514045715332,70.71882629394531,50.18397903442383,55.958526611328125,46.224098205566406,65.69295501708984,41.00607681274414,39.619205474853516,42.392948150634766,10066.284527664639,1733.263890981967,9.216946953146305,7.457761552203851,0.03473356936602734,3.473356936602734,0,0,0,0
LVA,Latvia,1997,12937852902.71271,1161105.0,2226871205.14783,8.447383420929608,7.47075232624449,3715363684.11406,,11.049517,55.911231994628906,51.294342041015625,60.52812194824219,69.01481628417969,60.7244873046875,77.30516052246094,71.9688949584961,72.044677734375,71.89311981201172,66.06075286865234,49.404300689697266,82.71720123291016,54.275413513183594,52.548377990722656,56.00244903564453,51.093910217285156,52.378482818603516,49.80933380126953,54.89151382446289,57.641048431396484,52.1419792175293,56.8408088684082,47.6255989074707,66.05601501464844,44.44345474243164,40.61015701293945,48.27675247192383,11142.707078785044,1917.889600981677,9.31854048923721,7.558980694340308,0.10159353609090438,10.159353609090438,0,0,0,0
LVA,Latvia,1998,13785282610.37815,1151595.0,3244454338.236085,4.644214226607828,5.325408443986058,4160218439.558591,,11.190028,57.52290344238281,52.83241653442383,62.213401794433594,69.78369903564453,61.25753402709961,78.30986785888672,72.73307037353516,72.42617797851562,73.03997039794922,66.83432006835938,50.08888626098633,83.57976531982422,57.046993255615234,56.58698654174805,57.506996154785156,52.32318115234375,53.158084869384766,51.488277435302734,58.52573776245117,63.70765686035156,53.343814849853516,60.292057037353516,52.89521026611328,67.68889617919922,45.73804473876953,40.652748107910156,50.823341369628906,11970.599568753034,2817.3570901541643,9.39020888658356,7.943554522410715,0.07166839734635033,7.166839734635033,0,0,0,0
LVA,Latvia,1999,14173807644.00211,1126521.0,3294542676.739552,2.364818361118051,4.752742114253845,4184430229.857809,,11.33054,58.53883743286133,52.464534759521484,64.61311340332031,69.71880340576172,59.92131042480469,79.51630401611328,71.53910827636719,68.4405288696289,74.63768768310547,67.89850616455078,51.402099609375,84.39492797851562,57.56055450439453,56.85715866088867,58.26395797729492,52.66516876220703,52.71547317504883,52.61486053466797,58.90819549560547,63.65334701538086,54.16304016113281,61.10832595825195,54.20269012451172,68.01395416259766,48.33711242675781,40.6151237487793,56.05910873413086,12581.92935950782,2924.5284169043916,9.440016885705361,7.980888521677859,0.04980799912180167,4.980799912180167,0,0,0,0
LVA,Latvia,2000,15001703493.70995,1094541.0,3466462213.764119,2.654254777960478,4.176965676525973,4050768321.437106,,11.47105,58.98179244995117,51.85574722290039,66.10780334472656,68.0137939453125,55.1408576965332,80.88671875,70.76493835449219,64.36502838134766,77.16486358642578,65.26264190673828,45.916690826416016,84.60858154296875,59.75385665893555,59.86752700805664,59.64018630981445,57.40422439575195,60.20948028564453,54.59897232055664,59.5269889831543,64.07726287841797,54.97671890258789,62.330345153808594,55.31581497192383,69.3448715209961,49.17768478393555,40.55887985229492,57.79649353027344,13705.93106490296,3167.0464731463867,9.525583942576938,8.060554720616762,0.08556705687157695,8.556705687157695,0,0,0,0
LVA,Latvia,2001,15970900289.34529,1093896.0,4304597909.842625,2.487040035554637,2.118215999995786,4245254836.034762,,11.635788,60.18208312988281,53.26288604736328,67.10124969482422,69.89421081542969,56.677120208740234,83.11128234863281,72.95267486572266,64.2633056640625,81.64205169677734,66.83572387695312,49.09093475341797,84.58051300048828,60.617313385009766,60.77342224121094,60.461204528808594,59.251564025878906,61.919158935546875,56.58396530151367,59.42487716674805,63.11832046508789,55.7314338684082,63.17552185058594,57.28280258178711,69.0682373046875,50.034725189208984,42.3381462097168,57.731292724609375,14600.017085120788,3935.107094132006,9.588777977909496,8.277693376270744,0.06319403533255752,6.319403533255752,0,0,0,0
LVA,Latvia,2002,17195147700.31851,1115802.0,4589286464.913676,1.938875738558863,1.730891758256381,4420614457.910933,,11.800526,61.12849426269531,55.18667221069336,67.0703353881836,68.57624053955078,57.55716323852539,79.59532165527344,73.17790985107422,63.34811019897461,83.0077133178711,63.97457504272461,51.766212463378906,76.18293762207031,64.16578674316406,66.26554870605469,62.066036224365234,58.96330261230469,60.481689453125,57.44491958618164,62.20730209350586,64.443359375,59.97124481201172,71.32677459716797,73.8716049194336,68.78193664550781,50.64348602294922,41.73731231689453,59.54965591430664,15410.572574989566,4112.993582117326,9.642809083690704,8.321906407839545,0.054031105781207955,5.4031105781207955,0,0,0,0
LVA,Latvia,2003,18644549495.6873,1096482.0,5676956200.437438,2.94264752948478,2.816103396069126,4600857046.018745,,11.965262,62.657440185546875,57.0904426574707,68.22445678710938,71.46554565429688,63.17904281616211,79.75203704833984,75.40608978271484,68.04325103759766,82.76890563964844,67.52500915527344,58.314842224121094,76.73516845703125,64.5240707397461,65.82206726074219,63.2260856628418,61.17823791503906,62.343666076660156,60.01280975341797,59.87512969970703,58.613739013671875,61.13652420043945,72.51885223388672,76.5087890625,68.52892303466797,51.98273849487305,42.27022171020508,61.69525146484375,17003.972245497236,5177.427628029861,9.741202257243595,8.552063615003016,0.0983931735528909,9.83931735528909,0,0,0,0
LVA,Latvia,2004,20271313178.69164,1097352.0,6969412320.196685,6.192385471974291,4.278491065326469,4712180021.899605,,12.13,67.02859497070312,60.427528381347656,73.62967681884766,76.97395324707031,69.26152038574219,84.6864013671875,80.54537963867188,70.87939453125,90.21136474609375,73.40254211425781,67.64363861083984,79.16143798828125,69.24839782714844,69.68974304199219,68.80705261230469,62.73320388793945,62.697845458984375,62.768558502197266,69.69308471679688,65.23921966552734,74.14694213867188,75.31893920898438,81.1322021484375,69.50566101074219,54.863433837890625,42.331302642822266,67.39557647705078,18472.935920918393,6351.118255761766,9.824062016755912,8.756386179651946,0.08285975951231705,8.285975951231705,0,0,0,0
LVA,Latvia,2005,22625890637.93034,1091799.0,7818806980.272091,6.748450278931244,4.966330751017757,4885898674.210543,,12.25,68.80760192871094,62.424163818359375,75.1910400390625,77.12615966796875,71.20840454101562,83.0439224243164,80.75728607177734,72.818603515625,88.69597625732422,73.49503326416016,69.59820556640625,77.39186096191406,72.62001037597656,72.76365661621094,72.47634887695312,68.09135437011719,69.46308135986328,66.7196273803711,71.07282257080078,67.11534881591797,75.0302963256836,78.6958236694336,81.71253204345703,75.67912292480469,56.67665100097656,43.30044174194336,70.0528564453125,20723.494560748215,7161.397821643078,9.939023338559293,8.876460467386945,0.11496132180338137,11.496132180338137,0,0,0,0
LVA,Latvia,2006,25527665150.26612,1119868.0,9778750451.72773,6.536199087658719,8.34682590505321,5176779668.745699,,12.3,70.60936737060547,64.61064910888672,76.60810089111328,78.23483276367188,73.83580017089844,82.63388061523438,78.83866882324219,72.75385284423828,84.92349243164062,77.6310043334961,74.9177474975586,80.34425354003906,73.65631866455078,73.40541076660156,73.9072265625,69.41365814208984,70.84561157226562,67.9817123413086,71.80577850341797,66.02754974365234,77.5840072631836,79.7494888305664,83.3430404663086,76.15593719482422,59.93698501586914,46.59075164794922,73.28321075439453,22795.2447522977,8732.05632425226,10.034307229694427,9.074756167975675,0.09528389113513391,9.528389113513391,0,0,0,0
LVA,Latvia,2007,28186253353.86816,1137729.0,11544970382.9134,10.09297758491685,9.22286409647281,5340736826.644918,,12.17,71.48426818847656,64.3056640625,78.66287994384766,78.95269012451172,73.29660034179688,84.60877227783203,78.94898223876953,70.53286743164062,87.36509704589844,78.9563980102539,76.06034088134766,81.85245513916016,73.86040496826172,71.70980072021484,76.0110092163086,73.7344970703125,71.7343978881836,75.7345962524414,68.644775390625,58.79005432128906,78.4994888305664,79.20195007324219,84.60494995117188,73.79894256591797,61.639705657958984,47.91057205200195,75.36883544921875,24774.136331119415,10147.381654957728,10.117555498090827,9.224970986162436,0.08324826839639954,8.324826839639954,0,0,0,0
LVA,Latvia,2008,27231101091.05873,1151245.0,9901501261.85941,15.40231910649862,4.201743995693718,5446610984.719918,,12.35,70.28025817871094,62.140174865722656,78.42033386230469,77.36913299560547,72.36917114257812,82.36911010742188,78.54871368408203,70.86492156982422,86.2325210571289,76.1895523071289,73.87339782714844,78.50569152832031,71.23347473144531,66.01671600341797,76.45023345947266,73.85858917236328,72.03094482421875,75.68624114990234,69.60138702392578,59.72422790527344,79.47854614257812,70.24044799804688,66.29498291015625,74.18589782714844,62.23818588256836,48.0346794128418,76.44168853759766,23653.61073538537,8600.68991557784,10.071271056067271,9.059597701765536,-0.04628444202355553,-4.628444202355553,1,0,0,0
LVA,Latvia,2009,22863227157.46372,1104930.0,5958356157.421238,3.534106728589345,-0.5839362072171779,4898967626.549215,,12.46,69.44883728027344,60.31941223144531,78.57826232910156,74.1938705444336,68.18099975585938,80.20674896240234,77.79222869873047,69.13079071044922,86.45365905761719,70.59551239013672,67.231201171875,73.95983123779297,70.72872924804688,64.16386413574219,77.29360961914062,73.84194946289062,71.59013366699219,76.09376525878906,68.40543365478516,56.748008728027344,80.0628662109375,69.93883514404297,64.15348815917969,75.72418212890625,63.42390823364258,48.613380432128906,78.23443603515625,20692.014116246024,5392.519125574686,9.937503113331081,8.592767924956084,-0.1337679427361902,-13.37679427361902,1,0,0,0
LVA,Latvia,2010,22026145287.9415,1058829.0,4824989258.730878,-1.084635950151549,2.023934813640801,4502279044.712497,,12.56,70.48062896728516,63.927490234375,77.03375244140625,77.17448425292969,76.31388854980469,78.03507232666016,80.4680404663086,75.61540985107422,85.32068634033203,73.88090515136719,77.0123519897461,70.74945831298828,70.95333862304688,66.60814666748047,75.29853057861328,71.70973205566406,71.39659118652344,72.02286529541016,71.7218017578125,63.177764892578125,80.26583099365234,69.42849731445312,65.25011444091797,73.60687255859375,63.31405258178711,48.86043167114258,77.7676773071289,20802.363070846663,4556.9107558735905,9.942821868411697,8.424400207107574,0.005318755080615745,0.5318755080615745,0,1,0,0
LVA,Latvia,2011,22694935010.91072,1033285.0,6737170327.421124,4.370735599392231,5.717733091058694,4577092389.414451,,12.61,71.35231018066406,65.2828598022461,77.4217300415039,78.24699401855469,77.67494201660156,78.81902313232422,81.16863250732422,78.29450225830078,84.04276275634766,75.32533264160156,77.05538940429688,73.59528350830078,72.72101593017578,69.04818725585938,76.39385986328125,73.00081634521484,72.68151092529297,73.32010650634766,73.5557632446289,66.26004028320312,80.85150146484375,71.60649108886719,68.20303344726562,75.00996398925781,63.088871002197266,49.125404357910156,77.05233764648438,21963.867675337126,6520.147226971382,9.997154003764749,8.782652235489588,0.054332135353051925,5.4332135353051925,0,1,0,0
LVA,Latvia,2012,24352854611.11884,1039646.0,7099182792.427336,2.257789243745852,3.985738940050362,4610260167.766795,,12.7,72.58528900146484,66.00367736816406,79.16690063476562,79.39755249023438,78.57420349121094,80.22088623046875,81.19915008544922,78.29878997802734,84.09952545166016,77.59593963623047,78.84962463378906,76.34225463867188,74.0361557006836,69.99066162109375,78.08164978027344,74.61894226074219,73.38780975341797,75.85006713867188,74.7278060913086,67.99815368652344,81.45745086669922,72.7617416381836,68.58605194091797,76.93742370605469,64.32215881347656,49.44614791870117,79.19816589355469,23424.17958720453,6828.4616036875395,10.06152408353512,8.828854686152907,0.0643700797703719,6.43700797703719,0,1,0,0
LVA,Latvia,2013,24863312429.90554,1019762.0,6413629676.620358,-0.02945477825782795,3.393521988047189,4677700799.310545,,12.81,73.07284545898438,66.1632080078125,79.98246002197266,79.73181915283203,77.72695922851562,81.73667907714844,81.444580078125,76.9524154663086,85.93672943115234,78.01907348632812,78.50151062011719,77.53663635253906,75.00823974609375,71.00984191894531,79.00665283203125,75.18019104003906,74.3077392578125,76.05264282226562,75.90335083007812,69.75294494628906,82.05375671386719,73.94119262695312,68.96886444091797,78.91352844238281,64.47844696044922,49.75281524658203,79.20406341552734,24381.485513193806,6289.3397445878145,10.101579332811237,8.746611375120908,0.04005524927611681,4.005524927611681,0,0,0,0
LVA,Latvia,2014,25384188823.06401,1005662.0,6095042252.465917,0.6204906367324212,3.45179531513632,4857670447.247263,,12.86,73.36170959472656,65.82106018066406,80.9023666381836,79.82290649414062,77.16226959228516,82.48353576660156,82.5965347290039,76.7450180053711,88.44805145263672,77.04928588867188,77.57952880859375,76.51902770996094,75.1192855834961,70.64204406738281,79.59651184082031,74.71295928955078,74.2530746459961,75.17285919189453,75.69132232666016,69.1329574584961,82.24967956542969,74.95356750488281,68.54013061523438,81.36699676513672,65.1429443359375,49.65884017944336,80.62704467773438,25241.27273682809,6060.726419478828,10.136235740773218,8.70958494308051,0.03465640796198066,3.465640796198066,0,0,0,0
LVA,Latvia,2015,26344565876.89022,1007753.0,6362142189.112496,0.1742422436251855,3.085432583388841,4928953321.931248,,12.87,73.8193359375,65.65788269042969,81.98077392578125,80.7053451538086,78.31436157226562,83.0963134765625,82.64287567138672,77.01232147216797,88.27342224121094,78.7677993774414,79.61639404296875,77.9192123413086,74.77562713623047,69.15335083007812,80.39789581298828,74.90167236328125,73.61407470703125,76.18927764892578,74.10646057128906,65.37040710449219,82.84251403808594,75.31873321533203,68.47557830810547,82.16190338134766,65.97702026367188,49.50593185424805,82.44811248779297,26141.887820616976,6313.195980674328,10.171294204180946,8.750397321870299,0.03505846340772756,3.505846340772756,0,0,0,0
LVA,Latvia,2016,27016796481.33211,1000347.0,6370961611.25558,0.1406333345053265,1.23693505180815,5031051807.639451,,12.93,77.4188003540039,72.60649108886719,82.23111724853516,80.42605590820312,78.01270294189453,82.83940887451172,82.58271789550781,76.38601684570312,88.77943420410156,78.2693862915039,79.63937377929688,76.8993911743164,77.1258316040039,73.17682647705078,81.0748291015625,75.51081085205078,74.15727996826172,76.86434173583984,79.1760025024414,74.85316467285156,83.49882507324219,76.69068908691406,70.52003479003906,82.86134338378906,74.70453643798828,66.62997436523438,82.77909851074219,27007.424904890115,6368.751654431492,10.203867103659277,8.759158756744347,0.03257289947833186,3.2572899478331863,0,0,0,0
LVA,Latvia,2017,27935083541.20502,995587.0,7046168199.55314,2.930363123746655,4.048800194925428,5206081904.187107,,13.055,78.22327423095703,74.21060943603516,82.23594665527344,81.44540405273438,79.87593078613281,83.0148696899414,83.63682556152344,77.98948669433594,89.28418731689453,79.25395202636719,81.76234436035156,76.74555206298828,78.03266143798828,75.151611328125,80.91370391845703,75.82132720947266,76.15194702148438,75.49072265625,77.77469635009766,71.84425354003906,83.70513153076172,80.501953125,77.45863342285156,83.54527282714844,75.19181060791016,67.60430908203125,82.77930450439453,28058.907500002533,7077.400769147387,10.242061418472348,8.864661996279837,0.03819431481307056,3.8194314813070562,0,0,0,0
LVA,Latvia,2018,29139005429.85477,994948.0,8006426882.492124,2.534454241865981,1.320769006285219,5297107451.246873,,13.18,78.76203918457031,75.29314422607422,82.23091888427734,81.03411865234375,79.10227966308594,82.9659652709961,83.896728515625,78.92097473144531,88.87248229980469,78.17151641845703,79.28358459472656,77.0594482421875,78.85595703125,77.09153747558594,80.62037658691406,74.35639190673828,76.11882781982422,72.59395599365234,80.8493423461914,77.32475280761719,84.37391662597656,81.36213684082031,77.83102416992188,84.89324951171875,76.39603424072266,69.68563842773438,83.10643005371094,29286.963167778387,8047.080734362121,10.284897752909378,8.993064662948063,0.04283633443703039,4.283633443703039,0,0,0,0
LVA,Latvia,2019,29335802338.52588,982724.0,8472045733.34681,2.81140920075624,3.371002667114827,5592261179.923825,,13.25,78.26934051513672,74.13038635253906,82.40831756591797,80.8991470336914,78.63333129882812,83.16497039794922,83.7186508178711,78.33147430419922,89.10581970214844,78.07966613769531,78.93519592285156,77.22413635253906,77.59980773925781,74.5720443725586,80.62755584716797,74.00732421875,75.19114685058594,72.82350158691406,77.81719970703125,70.52896118164062,85.10543060302734,80.97490692138672,77.99605560302734,83.95376586914062,76.30908203125,69.1857681274414,83.43241119384766,29851.517148788345,8620.981815185964,10.303990943284216,9.061954256845208,0.019093190374837476,1.9093190374837476,0,0,0,0
LVA,Latvia,2020,28318076614.16228,982835.0,7742887002.756725,0.2190649048419849,2.814135578124266,5710224590.455074,,13.329481,74.90699005126953,67.334228515625,82.47975158691406,80.70393371582031,78.32725524902344,83.0805892944336,83.0108413696289,76.93343353271484,89.0882339477539,78.39701080322266,79.72107696533203,77.07293701171875,77.02554321289062,73.12488555908203,80.92620086669922,73.75233459472656,74.7153549194336,72.78929138183594,76.22991943359375,66.67337799072266,85.78646850585938,81.0943603515625,77.98590087890625,84.20281982421875,66.99150085449219,50.550567626953125,83.43243408203125,28812.645677211618,7878.114844054928,10.268569655768275,8.971843921243195,-0.0354212875159412,-3.54212875159412,0,0,1,0
LVA,Latvia,2021,30284070900.41111,950956.0,9589305676.532738,3.275829374311651,9.779360271007445,5910551580.908979,,13.40944,75.67924499511719,68.79679870605469,82.56173706054688,81.04460144042969,79.56204223632812,82.52713775634766,83.71087646484375,78.65274047851562,88.76900482177734,78.37831115722656,80.47134399414062,76.28528594970703,78.42679595947266,75.45154571533203,81.40206909179688,74.52112579345703,75.9028091430664,73.13943481445312,78.38329315185547,70.35200500488281,86.4145736694336,82.37600708007812,80.09981536865234,84.65220642089844,67.56641387939453,51.3768310546875,83.75599670410156,31845.922314398467,10083.858429341355,10.368664624998665,9.218691249072148,0.10009496923039052,10.009496923039052,0,0,1,0
LVA,Latvia,2022,30862052747.75955,962817.0,8963284557.081964,17.31028301988148,3.203378917897707,6078771487.33398,,13.40944,75.49090576171875,68.28018951416016,82.70162200927734,81.49366760253906,80.82905578613281,82.15827941894531,84.45072937011719,80.46006774902344,88.4413833618164,78.53661346435547,81.19805908203125,75.87517547607422,78.55487060546875,75.64958953857422,81.46017456054688,74.86531066894531,76.61920166015625,73.11141967773438,78.37788391113281,70.14955139160156,86.6062240600586,82.42145538330078,80.1800308227539,84.66287231445312,66.4241714477539,48.36193084716797,84.48641967773438,32053.913410086807,9309.437366687505,10.375174558173658,9.138783935221268,0.00650993317499271,0.650993317499271,0,0,0,1
LVA,Latvia,2023,30571453786.1231,968514.0,9098736530.953535,8.9380462331663,3.948307793618708,6504250819.169526,,13.40944,75.74237060546875,68.69332885742188,82.79139709472656,81.9543685913086,81.78449249267578,82.12422943115234,84.44319915771484,80.46023559570312,88.42616271972656,79.46553039550781,83.10874938964844,75.82231140136719,78.87066650390625,75.97687530517578,81.76445770263672,75.2142562866211,76.99896240234375,73.42955017089844,78.65637969970703,70.54328155517578,86.76947784423828,82.7413558959961,80.38839721679688,85.09432220458984,66.40206146240234,48.31862258911133,84.48550415039062,31565.31943381624,9394.532790391811,10.359814310624312,9.147883181009284,-0.015360247549345729,-1.536024754934573,0,0,0,1
POL,Poland,1995,218906804615.9969,17478907.0,33915877437.32591,27.95138856330397,2.561633806992878,47234168987.92944,30.85475242579703,10.606248,61.45176696777344,56.953495025634766,65.95002746582031,43.80375289916992,33.03631591796875,54.571189880371094,45.32063674926758,33.76800537109375,56.873268127441406,42.286869049072266,32.30462646484375,52.26911926269531,52.711669921875,49.51038360595703,55.91295623779297,36.25169372558594,28.36128044128418,44.1421012878418,53.42720031738281,57.64838409423828,49.206016540527344,68.45611572265625,62.521484375,74.3907470703125,87.83984375,88.31377410888672,87.36592864990234,12524.05568700588,1940.3889177581818,9.43540652885975,7.57064370503656,0.08574215283741182,8.574215283741182,0,0,0,0
POL,Poland,1996,232246717071.2298,17446425.0,39914657116.32844,19.79496691967066,2.798280777179127,48487783525.66654,32.34502190198539,10.733565,60.894508361816406,56.01276397705078,65.77625274658203,40.04423522949219,30.57879066467285,49.509674072265625,45.40092468261719,31.21354103088379,59.58830642700195,34.68754196166992,29.94404411315918,39.4310417175293,53.833473205566406,49.94895553588867,57.717994689941406,37.13119125366211,28.9472599029541,45.315120697021484,55.01447296142578,57.60181427001953,52.427127838134766,69.35478210449219,63.29782485961914,75.41173553466797,88.8058090209961,87.5105209350586,90.1010971069336,13311.994696405125,2287.841613185993,9.496420764653843,7.735364125097405,0.06101423579409371,6.101423579409371,0,0,0,0
POL,Poland,1997,247015068311.4473,17333653.0,46547048680.19633,14.91315861495998,3.070785068438548,49864597426.71443,34.51695272333357,10.860884,62.136566162109375,57.45256805419922,66.820556640625,41.621707916259766,31.663593292236328,51.579833984375,46.48217010498047,32.41434097290039,60.55000305175781,36.76125717163086,30.912845611572266,42.60966491699219,55.27168273925781,53.1580924987793,57.385276794433594,37.546268463134766,27.871253967285156,47.22127914428711,59.410850524902344,65.16594696044922,53.655757904052734,68.85791015625,66.43704986572266,71.27877807617188,89.51629638671875,87.53602600097656,91.49656677246094,14250.606511590333,2685.357130444248,9.564554747007916,7.895569007574432,0.0681339823540732,6.81339823540732,0,0,0,0
POL,Poland,1998,258431144714.1532,17356075.0,52236556572.48973,11.59785542572359,3.641554854426307,50855630720.25468,37.18999712070075,10.988202,63.564666748046875,58.7663688659668,68.36299133300781,44.97271728515625,34.85272216796875,55.092716217041016,48.95233154296875,33.18970489501953,64.7149658203125,40.99310302734375,36.515743255615234,45.470462799072266,56.375999450683594,53.88602828979492,58.865970611572266,39.02873611450195,29.47202491760254,48.58544921875,61.384403228759766,65.40930938720703,57.3595085144043,68.71485900878906,66.7767333984375,70.65296173095703,89.34532165527344,87.56037139892578,91.1302719116211,14889.953213163299,3009.698711977779,9.608441983508127,8.009595257044568,0.0438872365002112,4.38872365002112,0,0,0,0
POL,Poland,1999,270575301764.1599,17324365.0,55679426979.70554,7.15407291179853,4.339078379156619,52502480435.07098,40.00736377275352,11.11552,64.38677215576172,58.45403289794922,70.31950378417969,46.08235168457031,34.069210052490234,58.095489501953125,49.66017532348633,31.50209617614746,67.81824493408203,42.5045280456543,36.63632583618164,48.37273406982422,57.182899475097656,53.719703674316406,60.64610290527344,39.83059310913086,28.56159782409668,51.099586486816406,62.128658294677734,66.00833892822266,58.24897766113281,69.5894546508789,66.58917999267578,72.58972930908203,89.89503479003906,87.57316589355469,92.21692657470703,15618.194477209405,3213.9375370875377,9.656191826265045,8.075252111474981,0.04774984275691807,4.774984275691807,0,0,0,0
POL,Poland,2000,283174187558.0318,17100972.0,56382729805.01393,9.900175388430652,5.397403661052937,56637113675.5538,40.2095026028744,11.242838,66.23114013671875,61.183597564697266,71.27864837646484,50.26051712036133,40.24937057495117,60.27165603637695,54.06982421875,37.77729034423828,70.36237335205078,46.451194763183594,42.72145080566406,50.18093490600586,58.348514556884766,55.71097946166992,60.98604965209961,41.766441345214844,29.723569869995117,53.80931091308594,62.74580764770508,70.21443176269531,55.27718734741211,70.53329467773438,67.19493865966797,73.87164306640625,90.08434295654297,87.59044647216797,92.57823944091797,16558.952763505597,3297.0482499482446,9.714682187020841,8.100782877465177,0.058490360755795834,5.849036075579583,0,0,0,0
POL,Poland,2001,286667833930.2296,17478771.0,48856400053.05744,5.408335455661495,2.959496030204825,58792678074.01514,44.11138451939055,11.346419,66.41188049316406,61.069427490234375,71.75431060791016,49.301387786865234,38.70793151855469,59.894840240478516,52.003604888916016,34.69443130493164,69.31278228759766,46.59916305541992,42.7214241027832,50.476898193359375,58.97608184814453,55.896690368652344,62.055458068847656,42.287227630615234,30.155778884887695,54.41868209838867,63.55437088012695,70.87882232666016,56.229915618896484,71.08663940429688,66.65548706054688,75.5177993774414,90.95817565917969,88.60367584228516,93.31266021728516,16400.91479716907,2795.1850878449886,9.705092392571814,7.935653604450345,-0.009589794449027522,-0.9589794449027522,0,0,0,0
POL,Poland,2002,292117946677.2783,17337681.0,45690462926.11753,1.905282150480542,2.04862965818155,60000689746.65076,41.66759094702734,11.45,68.50990295410156,61.43642807006836,75.58335876464844,54.610382080078125,39.3796501159668,69.84111785888672,53.34743118286133,36.74303436279297,69.95182800292969,55.873329162597656,42.016258239746094,69.73040771484375,60.48125457763672,57.34776306152344,63.61476516723633,43.04568099975586,30.51083755493164,55.58052444458008,65.53878784179688,73.00164031982422,58.0759391784668,72.85931396484375,68.53080749511719,77.18782806396484,90.43802642822266,87.58184814453125,93.2942123413086,16848.732346458462,2635.3272347159655,9.732030701286279,7.876762641012797,0.02693830871446501,2.693830871446501,0,0,0,0
POL,Poland,2003,302410346199.7614,17315310.0,47855365433.08131,0.6827013757876321,2.457434970664741,62104602732.45789,42.08463190043305,11.57,69.68683624267578,63.790985107421875,75.58270263671875,56.951053619384766,44.58342361450195,69.31867980957031,58.778602600097656,41.0082893371582,76.54890441894531,55.123512268066406,48.158565521240234,62.08845901489258,60.94626998901367,57.76042175292969,64.13211822509766,43.68818283081055,31.091800689697266,56.284568786621094,65.08967590332031,72.24443054199219,57.93492126464844,74.06094360351562,69.94502258300781,78.1768798828125,91.16321563720703,89.02912902832031,93.29729461669922,17464.91089098384,2763.7602464571128,9.76794905507984,7.924347439611952,0.03591835379356034,3.5918353793560343,0,0,0,0
